accepted_taxon_key,order,family,genus,search_species,gbif_species,confidence,status,match_type,rank,source
5110069,Lepidoptera,Noctuidae,Closteromorpha,Closteromorpha reniplaga,Closteromorpha reniplaga,98,ACCEPTED,EXACT,SPECIES,panama-bci
5110068,Lepidoptera,Noctuidae,Closteromorpha,Closteromorpha rufifacta,Closteromorpha cupreiplaga,99,SYNONYM,EXACT,SPECIES,panama-bci
5114867,Lepidoptera,Erebidae,Clemensia,Clemensia quinqueferana,Clemensia quinqueferana,99,ACCEPTED,EXACT,SPECIES,panama-bci
1790723,Lepidoptera,Erebidae,Clapra,Clapra asthenoides,Clapra asthenoides,99,ACCEPTED,EXACT,SPECIES,panama-bci
1790719,Lepidoptera,Erebidae,Clapra,Clapra atalanta,Clapra atalanta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1790718,Lepidoptera,Erebidae,Clapra,Clapra marginata,Clapra marginata,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Citralla rumina,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1865551,Lepidoptera,Saturniidae,Citheronia,Citheronia lobesis,Citheronia lobesis,99,ACCEPTED,EXACT,SPECIES,panama-bci
12203730,Lepidoptera,Erebidae,Cisthene,Cisthene minuta,Cisthene minuta,99,ACCEPTED,EXACT,SPECIES,panama-bci
12202127,Lepidoptera,Erebidae,Cisthene,Cisthene fuscilingua,Cisthene fuscilingua,99,ACCEPTED,EXACT,SPECIES,panama-bci
10789321,Lepidoptera,Erebidae,Cisthene,Cisthene opulentana,Cisthene opulentana,99,ACCEPTED,EXACT,SPECIES,panama-bci
10763692,Lepidoptera,Erebidae,Cisthene,Cisthene citrina,Cisthene citrina,99,ACCEPTED,EXACT,SPECIES,panama-bci
1957131,Lepidoptera,Geometridae,Cimicodes,Cimicodes albicosta,Cimicodes albicosta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1953041,Lepidoptera,Mimallonidae,Cicinnus,Cicinnus fogia,Cicinnus fogia,99,ACCEPTED,EXACT,SPECIES,panama-bci
1953091,Lepidoptera,Mimallonidae,Psychocampa,Cicinnus beta,Psychocampa beta,99,SYNONYM,EXACT,SPECIES,panama-bci
1953058,Lepidoptera,Mimallonidae,Cicinnus,Cicinnus solvens,Cicinnus solvens,99,ACCEPTED,EXACT,SPECIES,panama-bci
10325306,Lepidoptera,Erebidae,Abrochia,Chrysostola moza,Chrysostola moza,98,DOUBTFUL,EXACT,SPECIES,panama-bci
1817904,Lepidoptera,Erebidae,Chrostosoma,Chrostosoma tabascensis,Chrostosoma tabascensis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1817894,Lepidoptera,Erebidae,Chrostosoma,Chrostosoma echemus,Chrostosoma echemus,99,ACCEPTED,EXACT,SPECIES,panama-bci
1871156,Lepidoptera,Pyralidae,Chorrera,Chorrera idiotes,Chorrera idiotes,99,ACCEPTED,EXACT,SPECIES,panama-bci
1981973,Lepidoptera,Geometridae,Chloropteryx,Chloropteryx opalaria,Chloropteryx opalaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
1981968,Lepidoptera,Geometridae,Chloropteryx,Chloropteryx dealbata,Chloropteryx dealbata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1981948,Lepidoptera,Geometridae,Chloropteryx,Chloropteryx subrufescens,Chloropteryx subrufescens,99,ACCEPTED,EXACT,SPECIES,panama-bci
1981944,Lepidoptera,Geometridae,Chloropteryx,Chloropteryx productaria,Chloropteryx productaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
1877167,Lepidoptera,Pyralidae,Chloropaschia,Chloropaschia canities,Chloropaschia canities,99,ACCEPTED,EXACT,SPECIES,panama-bci
1975700,Lepidoptera,Geometridae,Chloractis,Chloractis pulcherrima,Chloractis pulcherrima,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Chilopsis atrosparsellus,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Chetone zuleika,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1806477,Lepidoptera,Erebidae,Chetone,Chetone angulosa,Chetone angulosa,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Chenevadia huralis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1787393,Lepidoptera,Noctuidae,Charoblemma,Charoblemma opisthomela,Charoblemma opisthomela,99,ACCEPTED,EXACT,SPECIES,panama-bci
1787392,Lepidoptera,Noctuidae,Charoblemma,Charoblemma unilinea,Charoblemma unilinea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1765151,Lepidoptera,Erebidae,Chamyna,Chamyna modesta,Chamyna modesta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1782157,Lepidoptera,Noctuidae,Chalenata,Chalenata ustata,Chalenata ustata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1782155,Lepidoptera,Noctuidae,Chalenata,Chalenata ustatina,Chalenata ustatina,99,ACCEPTED,EXACT,SPECIES,panama-bci
1782152,Lepidoptera,Noctuidae,Chalenata,Chalenata quella,Chalenata quella,99,ACCEPTED,EXACT,SPECIES,panama-bci
1773997,Lepidoptera,Noctuidae,Chalcoecia,Chalcoecia emessa,Chalcoecia emessa,99,ACCEPTED,EXACT,SPECIES,panama-bci
1773996,Lepidoptera,Noctuidae,Chalcoecia,Chalcoecia gloria,Chalcoecia gloria,99,ACCEPTED,EXACT,SPECIES,panama-bci
1773994,Lepidoptera,Noctuidae,Chalcoecia,Chalcoecia patricia,Chalcoecia patricia,99,ACCEPTED,EXACT,SPECIES,panama-bci
1774967,Lepidoptera,Erebidae,Ceromacra,Ceromacra erebusalis,Ceromacra erebusalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1774963,Lepidoptera,Erebidae,Ceromacra,Ceromacra putida,Ceromacra putida,99,ACCEPTED,EXACT,SPECIES,panama-bci
5110533,Lepidoptera,Erebidae,Ceroctena,Ceroctena amynta,Ceroctena amynta,99,ACCEPTED,EXACT,SPECIES,panama-bci
10391532,Lepidoptera,Crambidae,Ceratocilia,Ceratocilia sixolalis,Ceratocilia sixolalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
11503567,Lepidoptera,Erebidae,Celiptera,Celiptera helvina,Celiptera helvina,99,ACCEPTED,EXACT,SPECIES,panama-bci
1792827,Lepidoptera,Erebidae,Celiptera,Celiptera levina,Celiptera levina,98,ACCEPTED,EXACT,SPECIES,panama-bci
10417257,Lepidoptera,Notodontidae,Disphragis,Cecrita lama,Cecrita lama,98,DOUBTFUL,EXACT,SPECIES,panama-bci
10323632,Lepidoptera,Notodontidae,Disphragis,Cecrita perplexa,Cecrita perplexa,98,DOUBTFUL,EXACT,SPECIES,panama-bci
10115073,Lepidoptera,Notodontidae,Disphragis,Cecrita biundata,Cecrita biundata,98,DOUBTFUL,EXACT,SPECIES,panama-bci
1819635,Lepidoptera,Erebidae,Caviria,Caviria vinasia,Caviria vinasia,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Catarata curviliniella,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Catarata pumilis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1836928,Lepidoptera,Depressariidae,Catarata,Catarata obnubila,Catarata obnubila,99,ACCEPTED,EXACT,SPECIES,panama-bci
1836927,Lepidoptera,Depressariidae,Catarata,Catarata lapilella,Catarata lapilella,99,ACCEPTED,EXACT,SPECIES,panama-bci
1836926,Lepidoptera,Depressariidae,Catarata,Catarata ocellata,Catarata ocellata,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Cataclysta argyrolepta,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Cataclysta auspicatalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Cataclysta autobella,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Cataclysta bijonalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Cataclysta brunneodora,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Cataclysta glycysalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Cataclysta hamiferalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Cataclysta mignonalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Cataclysta multipicta,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Cataclysta symphonalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Cataclysta trriumphalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1872431,Lepidoptera,Crambidae,Cataclysta,Cataclysta aclistalis,Cataclysta aclistalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1872428,Lepidoptera,Crambidae,Cataclysta,Cataclysta zelota,Cataclysta zelota,99,ACCEPTED,EXACT,SPECIES,panama-bci
1872408,Lepidoptera,Crambidae,Cataclysta,Cataclysta unilinealis,Cataclysta unilinealis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1872400,Lepidoptera,Crambidae,Cataclysta,Cataclysta iolepta,Cataclysta iolepta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1872389,Lepidoptera,Crambidae,Cataclysta,Cataclysta cabimalis,Cataclysta cabimalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1872381,Lepidoptera,Crambidae,Cataclysta,Cataclysta complicatalis,Cataclysta complicatalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1872352,Lepidoptera,Crambidae,Cataclysta,Cataclysta vacuolata,Cataclysta alvealis,99,SYNONYM,EXACT,SPECIES,panama-bci
1872809,Lepidoptera,Pyralidae,Casuaria,Casuaria purpurea,Casuaria purpurea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1872801,Lepidoptera,Pyralidae,Casuaria,Casuaria catocalis,Casuaria catocalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1809033,Lepidoptera,Erebidae,Castrica,Castrica phalaenoides,Castrica phalaenoides,99,ACCEPTED,EXACT,SPECIES,panama-bci
1941748,Lepidoptera,Castniidae,Amauta,Castnia cacica,Amauta cacica,99,SYNONYM,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Casandria flotsama,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
5125932,Lepidoptera,Pyralidae,Carthara,Carthara albicosta,Carthara albicosta,99,ACCEPTED,EXACT,SPECIES,panama-bci
10783117,Lepidoptera,Sesiidae,Carmenta,Carmenta foraseminis,Carmenta foraseminis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1873369,Lepidoptera,Pyralidae,Carcha,Carcha violalis,Carcha violalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Caphys titana,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1875815,Lepidoptera,Pyralidae,Caphys,Caphys subsordidalis,Caphys subsordidalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1875814,Lepidoptera,Pyralidae,Caphys,Caphys eustelechalis,Caphys eustelechalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1875804,Lepidoptera,Pyralidae,Caphys,Caphys bilinea,Caphys biliniata,99,SYNONYM,EXACT,SPECIES,panama-bci
1827668,Lepidoptera,Notodontidae,Canodia,Canodia difformis,Canodia difformis,99,ACCEPTED,EXACT,SPECIES,panama-bci
9244283,Lepidoptera,Erebidae,Calonotos,Calonotos metallicus,Calonotos metallicus,99,ACCEPTED,EXACT,SPECIES,panama-bci
1811153,Lepidoptera,Erebidae,Calonotos,Calonotos aurata,Calonotos aurata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1811142,Lepidoptera,Erebidae,Calonotos,Calonotos tiburtus,Calonotos tiburtus,99,ACCEPTED,EXACT,SPECIES,panama-bci
1811138,Lepidoptera,Erebidae,Calonotos,Calonotos helymus,Calonotos helymus,99,ACCEPTED,EXACT,SPECIES,panama-bci
1815643,Lepidoptera,Erebidae,Calodesma,Calodesma maculifrons,Calodesma maculifrons,99,ACCEPTED,EXACT,SPECIES,panama-bci
1815640,Lepidoptera,Erebidae,Calodesma,Calodesma collaris,Calodesma collaris,99,ACCEPTED,EXACT,SPECIES,panama-bci
1816907,Lepidoptera,Erebidae,Callisthenia,Callisthenia truncata,Callisthenia truncata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1862047,Lepidoptera,Sphingidae,Callionima,Callionima inuus,Callionima inuus,99,ACCEPTED,EXACT,SPECIES,panama-bci
1862044,Lepidoptera,Sphingidae,Callionima,Callionima falcifera,Callionima falcifera,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Calledema humboldti,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1824047,Lepidoptera,Notodontidae,Pseudantiora,Calledema rufescens,Pseudantiora rufescens,99,SYNONYM,EXACT,SPECIES,panama-bci
1824043,Lepidoptera,Notodontidae,Pseudantiora,Calledema contingata,Pseudantiora contingata,99,SYNONYM,EXACT,SPECIES,panama-bci
9236803,Lepidoptera,Notodontidae,Calledema,Calledema jocasta,Calledema jocasta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1827404,Lepidoptera,Notodontidae,Calledema,Calledema arema,Calledema arema,99,ACCEPTED,EXACT,SPECIES,panama-bci
1827403,Lepidoptera,Notodontidae,Calledema,Calledema marmorea,Calledema marmorea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1827401,Lepidoptera,Notodontidae,Calledema,Calledema argenta,Calledema argenta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1827400,Lepidoptera,Notodontidae,Calledema,Calledema plusia,Calledema plusia,99,ACCEPTED,EXACT,SPECIES,panama-bci
10314381,Lepidoptera,Saturniidae,Caio,Caio championi,Caio championi,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Cacotherapia poecilostigma,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1882999,Lepidoptera,Crambidae,Cacographis,Cacographis osteolalis,Cacographis osteolalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
9221889,Lepidoptera,Cossidae,Brypoctia,Brypoctia strigifer,Brypoctia strigifer,99,ACCEPTED,EXACT,SPECIES,panama-bci
1963919,Lepidoptera,Geometridae,Bryoptera,Bryoptera hypomelas,Bryoptera hypomelas,99,ACCEPTED,EXACT,SPECIES,panama-bci
1838874,Lepidoptera,Oecophoridae,Borkhausenia,Borkhausenia clevelandi,Borkhausenia clevelandi,98,ACCEPTED,EXACT,SPECIES,panama-bci
1878307,Lepidoptera,Pyralidae,Bonchis,Bonchis munitalis,Bonchis munitalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1878303,Lepidoptera,Pyralidae,Bonchis,Bonchis glanysis,Bonchis glanysis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1885674,Lepidoptera,Crambidae,Boeotarcha,Boeotarcha exogrammalis,Boeotarcha exogrammalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Bocchoris apygalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1884076,Lepidoptera,Crambidae,Bocchoris,Bocchoris invidiosa,Bocchoris invidiosa,99,ACCEPTED,EXACT,SPECIES,panama-bci
1884069,Lepidoptera,Crambidae,Bocchoris,Bocchoris sparsalis,Bocchoris sparsalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1884065,Lepidoptera,Crambidae,Bocchoris,Bocchoris nacobora,Bocchoris nacobora,99,ACCEPTED,EXACT,SPECIES,panama-bci
1884056,Lepidoptera,Crambidae,Bocchoris,Bocchoris differentialis,Bocchoris differentialis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1884049,Lepidoptera,Crambidae,Bocchoris,Bocchoris edaphodrepta,Bocchoris edaphodrepta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1884040,Lepidoptera,Crambidae,Bocchoris,Bocchoris densalis,Bocchoris densalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1884034,Lepidoptera,Crambidae,Bocchoris,Bocchoris rhehabalis,Bocchoris rhehabalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1884022,Lepidoptera,Crambidae,Bocchoris,Bocchoris approprialis,Bocchoris approprialis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1884010,Lepidoptera,Crambidae,Bocchoris,Bocchoris hohaelis,Bocchoris hohaelis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1816744,Lepidoptera,Erebidae,Biturix,Biturix pervenosa,Biturix pervenosa,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Bittacochroma muscosula,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Bifargia felderi,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Bicavernosa albiocellata,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1963222,Lepidoptera,Geometridae,Betulodes,Betulodes matharma,Betulodes matharma,99,ACCEPTED,EXACT,SPECIES,panama-bci
1848018,Lepidoptera,Gelechiidae,Besciva,Besciva longitudinella,Besciva longitudinella,99,ACCEPTED,EXACT,SPECIES,panama-bci
1961638,Lepidoptera,Geometridae,Berberodes,Berberodes impura,Berberodes impura,99,ACCEPTED,EXACT,SPECIES,panama-bci
1961635,Lepidoptera,Geometridae,Berberodes,Berberodes campylophleps,Berberodes campylophleps,99,ACCEPTED,EXACT,SPECIES,panama-bci
1873211,Lepidoptera,Pyralidae,Bema,Bema fifaca,Bema fifaca,99,ACCEPTED,EXACT,SPECIES,panama-bci
1873210,Lepidoptera,Pyralidae,Bema,Bema ydda,Bema ydda,99,ACCEPTED,EXACT,SPECIES,panama-bci
1873207,Lepidoptera,Pyralidae,Bema,Bema myja,Bema myja,99,ACCEPTED,EXACT,SPECIES,panama-bci
1847998,Lepidoptera,Gelechiidae,Beltheca,Beltheca picolella,Beltheca picolella,99,ACCEPTED,EXACT,SPECIES,panama-bci
1814312,Lepidoptera,Erebidae,Belemniastis,Belemniastis troetschi,Belemniastis troetschi,99,ACCEPTED,EXACT,SPECIES,panama-bci
1815429,Lepidoptera,Erebidae,Belemnia,Belemnia pavonia,Belemnia pavonia,99,ACCEPTED,EXACT,SPECIES,panama-bci
1815426,Lepidoptera,Erebidae,Belemnia,Belemnia inaurata,Belemnia inaurata,98,ACCEPTED,EXACT,SPECIES,panama-bci
1953031,Lepidoptera,Mimallonidae,Cicinnus,Bedosiallo forbesi,Cicinnus forbesi,99,SYNONYM,EXACT,SPECIES,panama-bci
1953002,Lepidoptera,Mimallonidae,Cicinnus,Bedosiallo moengus,Cicinnus moengus,99,SYNONYM,EXACT,SPECIES,panama-bci
1952941,Lepidoptera,Mimallonidae,Bedosia,Bedosia turgida,Bedosia turgida,99,ACCEPTED,EXACT,SPECIES,panama-bci
10409150,Lepidoptera,Erebidae,Baritius,Baritius grandis,Baritius grandis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1807157,Lepidoptera,Erebidae,Baritius,Baritius eleuthera,Baritius eleuthera,99,ACCEPTED,EXACT,SPECIES,panama-bci
8177591,Lepidoptera,Erebidae,Baniana,Baniana ostia,Baniana ostia,99,ACCEPTED,EXACT,SPECIES,panama-bci
7359639,Lepidoptera,Erebidae,Baniana,Baniana ypita,Baniana ypita,99,ACCEPTED,EXACT,SPECIES,panama-bci
8881975,Lepidoptera,Erebidae,Balbura,Balbura dorsisigna,Balbura dorsisigna,99,ACCEPTED,EXACT,SPECIES,panama-bci
1803948,Lepidoptera,Erebidae,Balbura,Balbura intervenata,Balbura intervenata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1980341,Lepidoptera,Geometridae,Bagodares,Bagodares pallidicosta,Bagodares pallidicosta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1767567,Lepidoptera,Noctuidae,Bagisara,Bagisara anotla,Bagisara anotla,99,ACCEPTED,EXACT,SPECIES,panama-bci
1881805,Lepidoptera,Crambidae,Azochis,Azochis gripusalis,Azochis gripusalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1777737,Lepidoptera,Erebidae,Azeta,Azeta rhodogaster,Azeta melanea,99,SYNONYM,EXACT,SPECIES,panama-bci
1777743,Lepidoptera,Erebidae,Azeta,Azeta imbuta,Azeta ceramina,99,SYNONYM,EXACT,SPECIES,panama-bci
1876948,Lepidoptera,Pyralidae,Azaera,Azaera squalidella,Azaera muciella,99,SYNONYM,EXACT,SPECIES,panama-bci
1876950,Lepidoptera,Pyralidae,Azaera,Azaera nodoses,Azaera nodoses,99,ACCEPTED,EXACT,SPECIES,panama-bci
1876949,Lepidoptera,Pyralidae,Azaera,Azaera lophophora,Azaera lophophora,99,ACCEPTED,EXACT,SPECIES,panama-bci
10488297,Lepidoptera,Geometridae,Aventiopsis,Aventiopsis excisa,Aventiopsis excisa,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Automolis metallica,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
11693847,Lepidoptera,Saturniidae,Automeris,Automeris vanschaycki,Automeris vanschaycki,99,ACCEPTED,EXACT,SPECIES,panama-bci
11426513,Lepidoptera,Saturniidae,Automeris,Automeris parapichinchensis,Automeris parapichinchensis,99,ACCEPTED,EXACT,SPECIES,panama-bci
10156710,Lepidoptera,Saturniidae,Automeris,Automeris dagmarae,Automeris dagmarae,99,ACCEPTED,EXACT,SPECIES,panama-bci
1866201,Lepidoptera,Saturniidae,Automeris,Automeris postalbida,Automeris postalbida,99,ACCEPTED,EXACT,SPECIES,panama-bci
1866146,Lepidoptera,Saturniidae,Automeris,Automeris zurobara,Automeris zurobara,99,ACCEPTED,EXACT,SPECIES,panama-bci
1866120,Lepidoptera,Saturniidae,Automeris,Automeris banus,Automeris banus,99,ACCEPTED,EXACT,SPECIES,panama-bci
1866105,Lepidoptera,Saturniidae,Automeris,Automeris jucunda,Automeris jucunda,99,ACCEPTED,EXACT,SPECIES,panama-bci
1866100,Lepidoptera,Saturniidae,Automeris,Automeris zugana,Automeris zugana,99,ACCEPTED,EXACT,SPECIES,panama-bci
1866084,Lepidoptera,Saturniidae,Automeris,Automeris janus,Automeris janus,98,ACCEPTED,EXACT,SPECIES,panama-bci
1866055,Lepidoptera,Saturniidae,Automeris,Automeris tridens,Automeris tridens,99,ACCEPTED,EXACT,SPECIES,panama-bci
1866030,Lepidoptera,Saturniidae,Automeris,Automeris fieldi,Automeris fieldi,99,ACCEPTED,EXACT,SPECIES,panama-bci
1866003,Lepidoptera,Saturniidae,Automeris,Automeris belti,Automeris belti,99,ACCEPTED,EXACT,SPECIES,panama-bci
1865963,Lepidoptera,Saturniidae,Automeris,Automeris hamata,Automeris hamata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1865807,Lepidoptera,Saturniidae,Automerina,Automerina auletes,Automerina auletes,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Aulacodes oechmialis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
5127267,Lepidoptera,Crambidae,Aulacodes,Aulacodes obtusalis,Aulacodes obtusalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
5127255,Lepidoptera,Crambidae,Aulacodes,Aulacodes reversalis,Aulacodes reversalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
5127237,Lepidoptera,Crambidae,Aulacodes,Aulacodes traversalis,Aulacodes traversalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
10753549,Lepidoptera,Noctuidae,Aucula,Aucula particolor,Aucula particolor,99,ACCEPTED,EXACT,SPECIES,panama-bci
1763826,Lepidoptera,Noctuidae,Aucula,Aucula dita,Aucula dita,99,ACCEPTED,EXACT,SPECIES,panama-bci
1805619,Lepidoptera,Erebidae,Atyphopsis,Atyphopsis modesta,Atyphopsis modesta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1830681,Lepidoptera,Attevidae,Atteva,Atteva pustulella,Atteva punctella,99,SYNONYM,EXACT,SPECIES,panama-bci
1850694,Lepidoptera,Gelechiidae,Eunomarcha,Atoponeura violacea,Eunomarcha violacea,99,SYNONYM,EXACT,SPECIES,panama-bci
11430466,Lepidoptera,Erebidae,Athyrma,Athyrma adjutrix,Athyrma adjutrix,99,ACCEPTED,EXACT,SPECIES,panama-bci
1761624,Lepidoptera,Erebidae,Athyrma,Athyrma tuberosa,Athyrma tuberosa,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Athleta nigricans,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Ategumia dilecticolor,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1987090,Lepidoptera,Geometridae,Astyochia,Astyochia faula,Astyochia faula,99,ACCEPTED,EXACT,SPECIES,panama-bci
1889522,Lepidoptera,Crambidae,Asturodes,Asturodes fimbriauralis,Asturodes fimbriauralis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1775796,Lepidoptera,Erebidae,Ascalapha,Ascalapha odorata,Ascalapha odorata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1794525,Lepidoptera,Erebidae,Arugisa,Arugisa rubiginosa,Arugisa rubiginosa,99,ACCEPTED,EXACT,SPECIES,panama-bci
1732901,Lepidoptera,Lasiocampidae,Artace,Artace cribraria,Artace cribrarius,97,ACCEPTED,FUZZY,SPECIES,panama-bci
1866321,Lepidoptera,Saturniidae,Arsenura,Arsenura batesii,Arsenura batesii,99,ACCEPTED,EXACT,SPECIES,panama-bci
1763642,Lepidoptera,Erebidae,Arsaciodes,Arsaciodes rufa,Arsaciodes rufa,99,ACCEPTED,EXACT,SPECIES,panama-bci
9361763,Lepidoptera,Psychidae,Dysoptus,Arrhenophanes chiquita,Dysoptus chiquitus,96,SYNONYM,FUZZY,SPECIES,panama-bci
1853242,Lepidoptera,Psychidae,Arrhenophanes,Arrhenophanes perspicilla,Arrhenophanes perspicilla,99,ACCEPTED,EXACT,SPECIES,panama-bci
11635750,Lepidoptera,Gelechiidae,Chionodes,Arogalea soronella,Chionodes soronella,99,SYNONYM,EXACT,SPECIES,panama-bci
1851237,Lepidoptera,Gelechiidae,Aroga,Aroga paraplutella,Aroga paraplutella,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Aripana levinia,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1807383,Lepidoptera,Erebidae,Argyroeides,Argyroeides ophion,Argyroeides ophion,99,ACCEPTED,EXACT,SPECIES,panama-bci
1807382,Lepidoptera,Erebidae,Argyroeides,Argyroeides menephron,Argyroeides menephron,99,ACCEPTED,EXACT,SPECIES,panama-bci
1807370,Lepidoptera,Erebidae,Argyroeides,Argyroeides minuta,Argyroeides minuta,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Argyria molybdoplecta,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Argyria tenella,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
