speciesKey,species,genus,family
1972972,Spargania flavisquamata,Spargania,Geometridae
10350984,Eucosma influana,Eucosma,Tortricidae
1947056,Cymaenes sancoya,Cymaenes,Hesperiidae
1846176,Mompha concolorella,Mompha,Momphidae
5101566,Gloveria obsoleta,Gloveria,Lasiocampidae
1879161,Liopasia surinamalis,Liopasia,Crambidae
1962540,Aventiopsis ochrea,Aventiopsis,Geometridae
1979486,Hydriomena tesellata,Hydriomena,Geometridae
1981565,Nephodia erna,Nephodia,Geometridae
1822422,Nystalea eastmani,Nystalea,Notodontidae
1842794,Teladoma helianthi,Teladoma,Cosmopterigidae
1964985,Callipia paradisea,Callipia,Geometridae
1970391,Obila floccosaria,Obila,Geometridae
5119342,Cibyra ferruginosa,Cibyra,Hepialidae
1857406,Erechthias praedatrix,Erechthias,Tineidae
1738741,Dichrorampha sugii,Dichrorampha,Tortricidae
1957503,Proutoscia mirifica,Proutoscia,Geometridae
1963907,Bryoptera friaria,Bryoptera,Geometridae
1972965,Spargania myrtusaria,Spargania,Geometridae
9096714,Tisis boleta,Tisis,Lecithoceridae
1847949,Battaristis curtella,Battaristis,Gelechiidae
11904872,Hypomecis nebetta,Hypomecis,Geometridae
9009407,Cosmopterix nonna,Cosmopterix,Cosmopterigidae
1955616,Spododes auranticolor,Spododes,Geometridae
1826096,Dasylophia goraxa,Dasylophia,Notodontidae
1827896,Gisara metcalfi,Gisara,Notodontidae
1982546,Eupithecia penicilla,Eupithecia,Geometridae
1846742,Fortinea auriciliella,Fortinea,Gelechiidae
1992812,Dysodia angulisola,Dysodia,Thyrididae
1986916,Graphidipus pilifera,Graphidipus,Geometridae
1848359,Anacampsis kearfottella,Anacampsis,Gelechiidae
1954946,Sabulodes chiqua,Sabulodes,Geometridae
1963914,Bryoptera phileas,Bryoptera,Geometridae
8941356,Episimus limoyanus,Episimus,Tortricidae
1847126,Dichomeris sylphe,Dichomeris,Gelechiidae
1989123,Cidariophanes guaparia,Cidariophanes,Geometridae
1828149,Hemipecteros similis,Hemipecteros,Notodontidae
1746381,Proeulia apospasta,Proeulia,Tortricidae
1960299,Opisthoxia monanaria,Opisthoxia,Geometridae
1827893,Gisara ambigua,Gisara,Notodontidae
1748618,Apolychrosis candidus,Apolychrosis,Tortricidae
8828015,Thiodia delphinoides,Thiodia,Tortricidae
11571517,Gnophos chanchani,Gnophos,Geometridae
1839151,Odites apicalis,Odites,Peleopodidae
1976902,Simopteryx flavida,Simopteryx,Geometridae
1837603,Palinorsa literatella,Palinorsa,Depressariidae
5143847,Bonatea flexilineata,Bonatea,Geometridae
1943444,Thoon circellata,Thoon,Hesperiidae
1963051,Ceratonyx constantia,Ceratonyx,Geometridae
9030157,Lomographa infuscata,Lomographa,Geometridae
1836989,Lethata lanosa,Lethata,Depressariidae
1841233,Doina eremnogramma,Doina,Depressariidae
1962853,Myrmecophantes valens,Myrmecophantes,Geometridae
1919400,Delias eudiabolus,Delias,Pieridae
9201126,Chionodes ceryx,Chionodes,Gelechiidae
6133354,Dichomeris symmetrica,Dichomeris,Gelechiidae
5146689,Idaea jalapata,Idaea,Geometridae
1965388,Euphyia terminisecta,Euphyia,Geometridae
1824377,Psilacron aphretesa,Psilacron,Notodontidae
1968300,Locha panopae,Locha,Geometridae
1989670,Eois amaryllaria,Eois,Geometridae
1743218,Orthocomotis mareda,Orthocomotis,Tortricidae
1838126,Gonionota amauroptera,Gonionota,Depressariidae
9206862,Chionodes irreptor,Chionodes,Gelechiidae
8548491,Glyphidocera burpurae,Glyphidocera,Autostichidae
1887899,Syllepte macarealis,Syllepte,Crambidae
8735119,Macaria acasiaria,Macaria,Geometridae
1979587,Psaliodes tenuinota,Psaliodes,Geometridae
1836100,Alynda cinnamomeca,Alynda,Oecophoridae
1989776,Eois heza,Eois,Geometridae
1742043,Cuproxena duckworthorum,Cuproxena,Tortricidae
1745323,Bathypluta triphaenella,Bathypluta,Tortricidae
1842038,Iressa neoleuca,Iressa,Cosmopterigidae
1979246,Hydriomena fassli,Hydriomena,Geometridae
1979414,Hydriomena vernata,Hydriomena,Geometridae
1853000,Batrachedra daduchus,Batrachedra,Batrachedridae
1971797,Pherotesia funebris,Pherotesia,Geometridae
1828235,Eunotela grisellana,Eunotela,Notodontidae
1973639,Oospila longipalpis,Oospila,Geometridae
5148609,Pero vulpecula,Pero,Geometridae
1989985,Rhomboptila simplicimargo,Rhomboptila,Geometridae
1956126,Semaeopus bobaria,Semaeopus,Geometridae
1983218,Eupithecia valeria,Eupithecia,Geometridae
11556555,Hydata vitrearia,Hydata,Geometridae
1989130,Cidariophanes psittacaria,Cidariophanes,Geometridae
1981169,Nemoria acora,Nemoria,Geometridae
10526562,Ecdytolopha fabivora,Ecdytolopha,Tortricidae
1968225,Certima subfulvata,Certima,Geometridae
1960231,Opisthoxia aurelia,Opisthoxia,Geometridae
1987049,Catacrismia hirsutaria,Catacrismia,Geometridae
5148765,Pero trena,Pero,Geometridae
6133358,Dichomeris angulata,Dichomeris,Gelechiidae
5146161,Heterusia prusioides,Heterusia,Geometridae
1960911,Atyria compensata,Atyria,Geometridae
11496015,Eusarca entychon,Eusarca,Geometridae
11605696,Noduliferola atriplaga,Noduliferola,Tortricidae
1834656,Machimia roseomarginella,Machimia,Peleopodidae
1747020,Suleima lagopana,Suleima,Tortricidae
1956093,Semaeopus curta,Semaeopus,Geometridae
1822687,Schausiades almothes,Schausiades,Notodontidae
1985544,Perusia zoma,Perusia,Geometridae
1979224,Loxaspilates torcida,Loxaspilates,Geometridae
1824820,Antiopha collaris,Antiopha,Notodontidae
1989798,Eois cogitata,Eois,Geometridae
1963551,Ptychamalia gerana,Ptychamalia,Geometridae
1848530,Filatima glycyrhizaeella,Filatima,Gelechiidae
5148804,Pero dunca,Pero,Geometridae
1965578,Euphyia anticleata,Euphyia,Geometridae
1744948,Phaecasiophora amoena,Phaecasiophora,Tortricidae
5145027,Scopula eburneata,Scopula,Geometridae
5146256,Heterusia columbi,Heterusia,Geometridae
1991353,Neotherina noxiosa,Neotherina,Geometridae
5148232,Cleora stenoglypta,Cleora,Geometridae
11857718,Epinotia autonoma,Epinotia,Tortricidae
1978678,Callipseustes hocina,Callipseustes,Geometridae
1806412,Isostola thabena,Isostola,Erebidae
1743239,Orthocomotis leucothorax,Orthocomotis,Tortricidae
1975678,Isochromodes rasata,Isochromodes,Geometridae
1852576,Holcocera aphidella,Holcocera,Blastobasidae
1847259,Dichomeris levisella,Dichomeris,Gelechiidae
1983309,Eupithecia chincha,Eupithecia,Geometridae
9657014,Hellinsia pan,Hellinsia,Pterophoridae
1737077,Decodes zimapanus,Decodes,Tortricidae
1741325,Anopina confusa,Anopina,Tortricidae
1944879,Cynea bistricula,Cynea,Hesperiidae
12195254,Eucosma insignata,Eucosma,Tortricidae
1965451,Euphyia kirschi,Euphyia,Geometridae
5118766,Hemiceras casiaclara,Hemiceras,Notodontidae
1982536,Eupithecia lactevirens,Eupithecia,Geometridae
1837125,Gonioterma chlorina,Gonioterma,Depressariidae
1965083,Stamnodes agapetica,Stamnodes,Geometridae
1826059,Dasylophia ligea,Dasylophia,Notodontidae
1954964,Sabulodes meduana,Sabulodes,Geometridae
5148783,Pero ligera,Pero,Geometridae
1973586,Oospila holochroa,Oospila,Geometridae
1975881,Caenosynteles haploaria,Caenosynteles,Geometridae
1826924,Salluca gramina,Salluca,Notodontidae
9015792,Episimus runawayicus,Episimus,Tortricidae
1852703,Auximobasis quaintancella,Auximobasis,Blastobasidae
1850918,Chionodes bicolor,Chionodes,Gelechiidae
9177657,Oenoptila vappa,Oenoptila,Geometridae
1742031,Cuproxena pseudoplesia,Cuproxena,Tortricidae
1884054,Bocchoris incoalis,Bocchoris,Crambidae
1959535,Physocleora suffusca,Physocleora,Geometridae
1959533,Physocleora fulgurata,Physocleora,Geometridae
5147298,Idaea adipata,Idaea,Geometridae
1991018,Nematocampa falsa,Nematocampa,Geometridae
1748676,Apotoforma hodgesi,Apotoforma,Tortricidae
9592027,Cyclophora maroniensis,Cyclophora,Geometridae
1747702,Sorolopha homalopa,Sorolopha,Tortricidae
5148798,Pero paranaria,Pero,Geometridae
1747621,Histura boliviana,Histura,Tortricidae
1976738,Oxydia inopia,Oxydia,Geometridae
5103200,Ancylis kincaidiana,Ancylis,Tortricidae
1738846,Dichrorampha banana,Dichrorampha,Tortricidae
1989989,Rhomboptila intermedia,Rhomboptila,Geometridae
1804349,Euagra caerulea,Euagra,Erebidae
1991486,Haemalea imitans,Haemalea,Geometridae
8862710,Cibyra dorita,Cibyra,Hepialidae
1824427,Psorocampa denticulata,Psorocampa,Notodontidae
1740924,Dichelopa iochorda,Dichelopa,Tortricidae
1963905,Bryoptera diffusimacula,Bryoptera,Geometridae
1823639,Afilia cinerea,Afilia,Notodontidae
1826775,Disphragis epimacha,Disphragis,Notodontidae
5146220,Heterusia captata,Heterusia,Geometridae
1975871,Hymenomima macaria,Hymenomima,Geometridae
11836377,Almodes caletra,Almodes,Geometridae
1826376,Malocampa ednana,Malocampa,Notodontidae
1956190,Semaeopus cervina,Semaeopus,Geometridae
1981901,Cyclomia flavida,Cyclomia,Geometridae
8861856,Netechma spinea,Netechma,Tortricidae
1920148,Catasticta leucophaea,Catasticta,Pieridae
1960240,Opisthoxia salubaea,Opisthoxia,Geometridae
5147183,Idaea clothula,Idaea,Geometridae
8773427,Torodora piscarifurca,Torodora,Lecithoceridae
1978122,Ischnopteris fabiana,Ischnopteris,Geometridae
5146555,Idaea costipunctata,Idaea,Geometridae
10252257,Simplicia caenusalis,Simplicia,Erebidae
1981512,Nephodia minima,Nephodia,Geometridae
1738887,Retinia scalaris,Retinia,Tortricidae
1810868,Phoenicoprocta chamboni,Phoenicoprocta,Erebidae
1919614,Delias agoranis,Delias,Pieridae
1833702,Osmarina argilla,Osmarina,Depressariidae
8766288,Asymphorodes hemileucus,Asymphorodes,Cosmopterigidae
1739378,Rhyacionia dativa,Rhyacionia,Tortricidae
1963711,Eilicrinia ursula,Eilicrinia,Geometridae
1836068,Cerconota anonella,Cerconota,Depressariidae
1736919,Gypsonoma hiranoi,Gypsonoma,Tortricidae
1837602,Palinorsa zonaria,Palinorsa,Depressariidae
12185077,Episimus curacaonus,Episimus,Tortricidae
7486174,Ptychocroca keelioides,Ptychocroca,Tortricidae
5120428,Periploca gleditschiaeella,Periploca,Cosmopterigidae
1968241,Certima miliaria,Certima,Geometridae
1839347,Amorbaea subtusvena,Amorbaea,Xyloryctidae
1981719,Dichordophora aplagaria,Dichordophora,Geometridae
1965263,Euphyia ruficorpus,Euphyia,Geometridae
9913280,Pelochrista maculatana,Pelochrista,Tortricidae
1745046,Eliachna digitana,Eliachna,Tortricidae
1976377,Herbita tucumana,Herbita,Geometridae
1736806,Pseudexentera senatrix,Pseudexentera,Tortricidae
9179443,Timyra antichira,Timyra,Lecithoceridae
1956000,Semaeopus alicia,Semaeopus,Geometridae
5120041,Zetesima theobromae,Zetesima,Depressariidae
1737248,Clarkeulia neoclyta,Clarkeulia,Tortricidae
1827741,Farigia alicia,Farigia,Notodontidae
1833739,Eomichla maroniella,Eomichla,Oecophoridae
1983534,Eupithecia stigmatophora,Eupithecia,Geometridae
5118693,Hemiceras chabila,Hemiceras,Notodontidae
1810832,Hyaleucerea chapmani,Hyaleucerea,Erebidae
1963957,Phyllodonta inexcisa,Phyllodonta,Geometridae
1840034,Psorosticha neglecta,Psorosticha,Depressariidae
1976654,Oxydia foedaria,Oxydia,Geometridae
5101558,Gloveria concinna,Gloveria,Lasiocampidae
5146189,Heterusia lacrymosa,Heterusia,Geometridae
1976401,Herbita quinquemaculata,Herbita,Geometridae
8801031,Chionodes canor,Chionodes,Gelechiidae
1872805,Casuaria angulinea,Casuaria,Pyralidae
1822465,Nystalea biumbrata,Nystalea,Notodontidae
1876576,Chrysauge flavelata,Chrysauge,Pyralidae
1736985,Cryptophlebia saileri,Cryptophlebia,Tortricidae
1846128,Mompha edax,Mompha,Momphidae
5143633,Hylaea punctillaria,Hylaea,Geometridae
1847016,Dichomeris varronia,Dichomeris,Gelechiidae
9102550,Phalonia pimana,Phalonia,Tortricidae
1850281,Gelechia dyariella,Gelechia,Gelechiidae
1972907,Telotheta muscipunctata,Telotheta,Geometridae
1983328,Eupithecia dormita,Eupithecia,Geometridae
1842041,Eralea abludius,Eralea,Cosmopterigidae
1993285,Rhodoneura lilacina,Rhodoneura,Thyrididae
1977889,Hammaptera trochilarioides,Hammaptera,Geometridae
1986912,Graphidipus subpisciata,Graphidipus,Geometridae
1989615,Eois deleta,Eois,Geometridae
8748086,Hydata digma,Hydata,Geometridae
1962847,Myrmecophantes bifasciata,Myrmecophantes,Geometridae
9534987,Leptostales hegeter,Leptostales,Geometridae
11666438,Macaria punctilineata,Macaria,Geometridae
1967342,Argyrotome mexicaria,Argyrotome,Geometridae
7595528,Frisilia tricrosura,Frisilia,Lecithoceridae
1972944,Spargania comprobata,Spargania,Geometridae
11568950,Torodora ventraliata,Torodora,Lecithoceridae
1989807,Eois internexa,Eois,Geometridae
1737493,Clepsis monticolana,Clepsis,Tortricidae
1880579,Phostria primulosalis,Phostria,Crambidae
1986027,Lomographa innoma,Lomographa,Geometridae
1835136,Filinota gratiosa,Filinota,Depressariidae
1822192,Gopha albipuncta,Gopha,Notodontidae
11862472,Saphenista nephelodes,Saphenista,Tortricidae
1840595,Agonopterix hesphoea,Agonopterix,Depressariidae
1746585,Paralobesia slingerlandana,Paralobesia,Tortricidae
1825269,Scevesia broidricci,Scevesia,Notodontidae
1743230,Orthocomotis melania,Orthocomotis,Tortricidae
1975509,Rhopalodes concinna,Rhopalodes,Geometridae
8888238,Carodista fabajuxta,Carodista,Lecithoceridae
1884801,Stegea clarkei,Stegea,Crambidae
1975621,Isochromodes subpicata,Isochromodes,Geometridae
5149918,Gymnoscelis concinna,Gymnoscelis,Geometridae
5120439,Periploca juniperi,Periploca,Cosmopterigidae
1989643,Eois bolana,Eois,Geometridae
1962148,Narragodes laevis,Narragodes,Geometridae
1972952,Spargania rufitaeniata,Spargania,Geometridae
1826063,Dasylophia angustipennis,Dasylophia,Notodontidae
8576814,Glyphidocera crepidae,Glyphidocera,Autostichidae
1850429,Gelechia monella,Gelechia,Gelechiidae
1842559,Cosmopterix facunda,Cosmopterix,Cosmopterigidae
1746378,Proeulia kuscheli,Proeulia,Tortricidae
1982407,Eupithecia molliaria,Eupithecia,Geometridae
1980260,Ballantiophora glandifera,Ballantiophora,Geometridae
5148573,Iridopsis rufisparsa,Iridopsis,Geometridae
11820965,Leptostales damaria,Leptostales,Geometridae
1848568,Filatima perpensa,Filatima,Gelechiidae
1963559,Ptychamalia costifera,Ptychamalia,Geometridae
1967235,Homochlodes sartina,Homochlodes,Geometridae
1963387,Tricentra vinosata,Tricentra,Geometridae
1919637,Delias dohertyi,Delias,Pieridae
10651180,Memphis aulica,Memphis,Nymphalidae
1963342,Tricentra flavicurvata,Tricentra,Geometridae
8756568,Glyphidocera dictionis,Glyphidocera,Autostichidae
1747782,Bactra clarkei,Bactra,Tortricidae
8481767,Glyphidocera cotis,Glyphidocera,Autostichidae
1748714,Archigraptis stauroma,Archigraptis,Tortricidae
1842448,Ithome simulatrix,Ithome,Cosmopterigidae
1954945,Sabulodes versiplaga,Sabulodes,Geometridae
1976409,Herbita subdentilinea,Herbita,Geometridae
5143851,Bonatea funereoides,Bonatea,Geometridae
1846283,Parastega hemisigna,Parastega,Gelechiidae
5121840,Telphusa ochrifoliata,Telphusa,Gelechiidae
5118806,Hippia gracita,Hippia,Notodontidae
1963569,Hemixera fulvida,Hemixera,Geometridae
1885606,Hyalobathra variabilis,Hyalobathra,Crambidae
1961219,Aplogompha frena,Aplogompha,Geometridae
1890499,Pyrausta stenialis,Pyrausta,Crambidae
1972850,Sangalopsis incaudata,Sangalopsis,Geometridae
1823609,Dognina guasca,Dognina,Notodontidae
1805431,Autochloris cincta,Autochloris,Erebidae
1850286,Gelechia traducella,Gelechia,Gelechiidae
5119892,Callima nathrax,Callima,Oecophoridae
1848348,Anacampsis meibomiella,Anacampsis,Gelechiidae
5120042,Zetesima lasia,Zetesima,Depressariidae
1977756,Vinemina bianquita,Vinemina,Geometridae
1835589,Trycherodes chilibrella,Trycherodes,Depressariidae
5118665,Hemiceras nupera,Hemiceras,Notodontidae
1842666,Anoncia mones,Anoncia,Cosmopterigidae
1736952,Cryptophlebia callosoma,Cryptophlebia,Tortricidae
5103997,Eupoecilia cracens,Eupoecilia,Tortricidae
1973286,Glaucina foeminaria,Glaucina,Geometridae
1737935,Cydia inopiosa,Cydia,Tortricidae
1826083,Dasylophia grenadensis,Dasylophia,Notodontidae
1748666,Apotoforma cydna,Apotoforma,Tortricidae
1886096,Symphysa matanzalis,Symphysa,Crambidae
1957810,Scotopteryx dentilinea,Scotopteryx,Geometridae
10389996,Xubida infusellus,Xubida,Crambidae
1963336,Tricentra fulvifera,Tricentra,Geometridae
1838143,Gonionota insignata,Gonionota,Depressariidae
1977878,Hammaptera caribbea,Hammaptera,Geometridae
1738717,Dichrorampha tayulingensis,Dichrorampha,Tortricidae
1958347,Spiloctenia fassli,Spiloctenia,Geometridae
1743245,Orthocomotis prochaldera,Orthocomotis,Tortricidae
1982461,Eupithecia ratoncilla,Eupithecia,Geometridae
1842758,Asymphorodes cirsodes,Asymphorodes,Cosmopterigidae
8964284,Phtheochroa zacualpana,Phtheochroa,Tortricidae
8660789,Glyphidocera fidem,Glyphidocera,Autostichidae
5144640,Bassania jocosa,Bassania,Geometridae
12184129,Eucosma occidentalis,Eucosma,Tortricidae
1881665,Argyractis volcanalis,Argyractis,Crambidae
1740962,Dichelopa praestrigata,Dichelopa,Tortricidae
1975183,Petelia nigriplaga,Petelia,Geometridae
8413596,Anopinella fana,Anopinella,Tortricidae
1827751,Farigia albicans,Farigia,Notodontidae
8762317,Chionodes molitor,Chionodes,Gelechiidae
1837403,Depressaria multifidae,Depressaria,Depressariidae
5147158,Idaea scholaea,Idaea,Geometridae
1848561,Filatima monotaeniella,Filatima,Gelechiidae
5148630,Pero fragila,Pero,Geometridae
1739355,Rhyacionia bushnelli,Rhyacionia,Tortricidae
1745034,Aterpia issikii,Aterpia,Tortricidae
1985469,Melinoides angasmarcata,Melinoides,Geometridae
1985543,Perusia lucida,Perusia,Geometridae
1991493,Fulgurodes parcitata,Fulgurodes,Geometridae
11829723,Hydata aurata,Hydata,Geometridae
1826465,Marthula cynrica,Marthula,Notodontidae
9082617,Asymphorodes phalarogramma,Asymphorodes,Cosmopterigidae
1746077,Phtheochroa iodes,Phtheochroa,Tortricidae
1979538,Plesiophyle cinerascens,Plesiophyle,Geometridae
1742029,Cuproxena latiana,Cuproxena,Tortricidae
5148856,Pero suffusa,Pero,Geometridae
1835956,Coelopoeta baldella,Coelopoeta,Pterolonchidae
1881429,Metasia chionostigma,Metasia,Crambidae
1839345,Amorbaea subusta,Amorbaea,Xyloryctidae
1740977,Archidemis anastea,Archidemis,Tortricidae
1840381,Agonopterix pergandeella,Agonopterix,Depressariidae
5127050,Scoparia inexoptata,Scoparia,Crambidae
1968661,Penthophlebia fuscifronta,Penthophlebia,Geometridae
1746834,Archips nigriplagana,Archips,Tortricidae
1739373,Rhyacionia pallifasciata,Rhyacionia,Tortricidae
1983545,Eupithecia dissors,Eupithecia,Geometridae
1989653,Eois silla,Eois,Geometridae
11597815,Hymenomima franckia,Hymenomima,Geometridae
1827901,Gisara brauni,Gisara,Notodontidae
9926002,Perittia serica,Perittia,Elachistidae
1740927,Dichelopa ochroma,Dichelopa,Tortricidae
1823694,Postanita decurrens,Postanita,Notodontidae
1989684,Eois costalaria,Eois,Geometridae
1838125,Gonionota hemiglypta,Gonionota,Depressariidae
1920012,Catasticta sella,Catasticta,Pieridae
1888877,Thaumatopsis lagunella,Thaumatopsis,Crambidae
1990650,Leucula lino,Leucula,Geometridae
1850634,Helcystogramma tegulella,Helcystogramma,Gelechiidae
8438609,Glyphidocera sapphiri,Glyphidocera,Autostichidae
1824640,Kaseria dicolis,Kaseria,Notodontidae
1851216,Aroga alleriella,Aroga,Gelechiidae
1960229,Opisthoxia pepita,Opisthoxia,Geometridae
1981466,Nephodia pseuderna,Nephodia,Geometridae
9358828,Tachychlora subfulvata,Tachychlora,Geometridae
1982768,Eupithecia helenaria,Eupithecia,Geometridae
1985540,Perusia subnotata,Perusia,Geometridae
1975673,Isochromodes sterrhidopsis,Isochromodes,Geometridae
1823779,Sericochroa larca,Sericochroa,Notodontidae
1988454,Colpodonta pimienta,Colpodonta,Geometridae
1810486,Sarosa albraamea,Sarosa,Erebidae
1824817,Antiopha excelsa,Antiopha,Notodontidae
11435552,Lomographa nacarada,Lomographa,Geometridae
10280651,Pelochrista russeola,Pelochrista,Tortricidae
1961222,Aplogompha saumayaria,Aplogompha,Geometridae
1961206,Aplogompha joevinaria,Aplogompha,Geometridae
5137705,Colias diva,Colias,Pieridae
5148968,Pero mephistola,Pero,Geometridae
5127497,Stenia vestalialis,Stenia,Crambidae
1965396,Euphyia cortadoides,Euphyia,Geometridae
1982850,Eupithecia pallidistriga,Eupithecia,Geometridae
11635123,Eusarca aberrans,Eusarca,Geometridae
6215943,Mimosema venipunctata,Mimosema,Geometridae
1740605,Lobesia clavosa,Lobesia,Tortricidae
1825661,Rifargia litura,Rifargia,Notodontidae
1826093,Dasylophia bigeminata,Dasylophia,Notodontidae
1834391,Timocratica xanthosoma,Timocratica,Depressariidae
1852649,Holcocera confamulella,Holcocera,Blastobasidae
1826855,Meragisa arenosa,Meragisa,Notodontidae
11429797,Leptostales ptyctographa,Leptostales,Geometridae
5120425,Periploca devia,Periploca,Cosmopterigidae
1981652,Nephodia rotundata,Nephodia,Geometridae
1940004,Zenodoxus maculipes,Zenodoxus,Sesiidae
1846018,Glyphidocera reparabilis,Glyphidocera,Autostichidae
1845447,Ethmia ungulatella,Ethmia,Ethmiidae
1990850,Erateina punsara,Erateina,Geometridae
8706185,Glyphidocera amitae,Glyphidocera,Autostichidae
1964011,Erebochlora tima,Erebochlora,Geometridae
5146185,Heterusia picata,Heterusia,Geometridae
1987191,Cirrhorheuma trossula,Cirrhorheuma,Geometridae
11588264,Eusarca oberthuri,Eusarca,Geometridae
1991002,Thyrinteina leucoceraea,Thyrinteina,Geometridae
1981655,Nephodia pardata,Nephodia,Geometridae
1822175,Elymiotis cretosa,Elymiotis,Notodontidae
1739969,Acleris emera,Acleris,Tortricidae
1965515,Euphyia luteola,Euphyia,Geometridae
9361361,Antaeotricha venata,Antaeotricha,Depressariidae
1972063,Anavinemina axicata,Anavinemina,Geometridae
5118825,Ribaldia amatame,Ribaldia,Notodontidae
1919725,Cepora bathseba,Cepora,Pieridae
1982939,Eupithecia antaria,Eupithecia,Geometridae
1986416,Xanthorhoe tricolorata,Xanthorhoe,Geometridae
1990671,Leucula planivena,Leucula,Geometridae
1826373,Malocampa maroniensis,Malocampa,Notodontidae
1954287,Dectochilus decens,Dectochilus,Geometridae
9221058,Chionodes sannio,Chionodes,Gelechiidae
